#############################################################
#############################################################
POTENTIAL 1
#############################################################
#############################################################
f_on: 1
a_text: FE
b_text: FE
a: 2
b: 2
f_type: PAIR
f_group: 0
f_group_label: DEFAULT
r_cut: 6.5
file: fe_pair.pot
function_type: 2
a_type: cubic_knot_spline_fixed_end_pair
f: <function potential_functions.cubic_knot_spline_fixed_end_pair at 0x7f94a97ddea0>
a_l: 0.0
a_u: 6.5
zoor: 1
a_params: 
-0.0900170505888
-0.105497494011
-0.10931102195
-0.109317871545
-0.105241340499
-0.098307842409
-0.0910836995887
-0.0848257830519
-0.0803899537143
-0.0757041332913
-0.0670052825368
-0.0533146905222
-0.0375804921186
-0.0231662748537
-0.0113818616101
-0.00247197282132
0.00310359904213
0.0051164085905
0.00514853993495
0.00428693114977
0.00254491184314
0.000997111867898
0.000172879127076
-1.09323909184e-05
-1.1472067638e-05
-3.29562167335e-09
f_points: 
None
points: 
0.0 10000000000.0 -2.82050459367e+12 4.99669306029e+14 
0.0065 21923.7935527 -512820891342.0 2.23536396629e+14 
0.013 9412.29285842 256407887783.0 2.62985604299e+13 
0.0195 5464.70659623 -280484.273707 -5.25966523138e+13 
0.026 3608.47856727 -190372.930745 6.57458357867e+12 
0.0325 2562.98335905 -120000.816016 8782726.24543 
0.039 1908.59145281 -79612.2695725 4614444.85877 
0.0455 1469.38435763 -55415.9035707 2852792.89357 
0.052 1159.59602282 -40083.0839289 1868238.21623 
0.0585 932.843175652 -29886.304816 1275908.37293 
0.065 762.04818226 -22831.6295052 901501.551675 
0.0715 630.442466803 -17790.647968 655085.93928 
0.078 527.141623375 -14091.5883397 487288.635187 
0.0845 444.804901591 -11316.6182557 369673.32233 
0.091 378.322228351 -9195.88386598 285172.800988 
0.0975 324.040815174 -7549.36517909 223165.638001 
0.104 279.290390504 -6253.56476043 176826.892993 
0.1105 242.081232761 -5221.68205027 141645.142691 
0.117 210.906114803 -4391.40833388 114562.433243 
0.1235 184.606868317 -3717.18382153 93459.2993892 
0.13 162.282341033 -3165.15190612 76837.3494983 
0.1365 143.223573829 -2709.79112326 63618.4156329 
0.143 126.867301294 -2331.61801785 53014.3898804 
0.1495 112.762047681 -2015.58978729 44441.0153594 
0.156 100.543044595 -1749.97401147 37459.6463022 
0.1625 89.9134322813 -1525.53623285 31737.1859559 
0.169 80.6300049805 -1334.94766535 27018.0708809 
0.1755 72.4922876014 -1172.34781261 23104.3825998 
0.182 65.3340850529 -1033.01770003 19841.5336411 
0.1885 59.0168875842 -913.133149097 17107.8353963 
0.195 53.4246835743 -809.576679912 14806.8071638 
0.2015 48.4598496064 -719.792837714 12861.4459852 
0.208 44.0398721856 -641.676011905 11209.9157991 
0.2145 40.0947165217 -573.482797246 9802.27527403 
0.221 36.5647024248 -513.763053144 8597.97350171 
0.2275 33.3987802987 -461.305322787 7563.91868155 
0.234 30.5531247711 -415.093362338 6672.97811262 
0.2405 27.9899819615 -374.271325087 5902.80547198 
0.247 25.6767203826 -338.115731286 5234.91831703 
0.2535 23.5850461648 -306.012789979 4653.96823773 
0.26 21.6903515153 -277.439965711 4147.16030535 
0.2665 19.9711716987 -251.950929773 3703.78893075 
0.273 18.408730785 -229.163223336 3314.86501304 
0.2795 16.9865603059 -208.748103705 2972.81506713 
0.286 15.6901780244 -190.422155755 2671.23739376 
0.2925 14.5068164514 -173.940336635 2404.70367275 
0.299 13.4251926788 -159.090188842 2168.59689176 
0.3055 12.4353126415 -145.687009374 1958.97846684 
0.312 11.5283041656 -133.569804045 1772.47891142 
0.3185 10.6962741579 -122.597888862 1606.20757568 
0.325 9.93218610631 -112.648026428 1457.67788746 
0.3315 9.22975471609 -103.612006118 1324.7452382 
0.338 8.58335504656 -95.3945935297 1205.55521926 
0.3445 7.98794395144 -87.9117880699 1098.50035778 
0.351 7.43899198711 -81.0893384486 1002.18385418 
0.3575 6.93242425063 -74.8614746154 915.389104931 
0.364 6.46456885468 -69.1698218415 837.054019151 
0.3705 6.03211195039 -63.9624684861 766.249319065 
0.377 5.63205837766 -59.1931637659 702.160159888 
0.3835 5.2616971639 -54.8206257709 644.070523026 
0.39 4.91857120941 -50.8079431994 591.349932189 
0.3965 4.60045059637 -47.1220569531 543.442120041 
0.403 4.30530904113 -43.7333099422 499.855336663 
0.4095 4.03130307886 -40.6150552813 460.154043279 
0.416 3.77675362892 -37.7433145842 423.951777459 
0.4225 3.54012963825 -35.0964793362 390.905011267 
0.429 3.32003354289 -32.6550493879 360.707852893 
0.4355 3.1151883229 -30.4014035032 333.087466374 
0.442 2.92442595688 -28.3195976464 307.800103925 
0.4485 2.74667710783 -26.3951873196 284.627662042 
0.455 2.58096189469 -24.6150707982 263.37468628 
0.4615 2.42638162246 -22.9673505559 243.865761213 
0.468 2.28211136063 -21.4412105573 225.943231689 
0.4745 2.14739327323 -20.0268074148 209.465209611 
0.481 2.02153061622 -18.7151736843 194.303827257 
0.4875 1.9038823282 -17.4981318076 180.343703898 
0.494 1.79385814951 -16.3682174082 167.480597284 
0.5005 1.69091421275 -15.3186108214 155.620215673 
0.507 1.59454905428 -14.3430758831 144.677169496 
0.5135 1.50430000237 -13.4359051302 134.574044742 
0.52 1.41973990287 -12.591870671 125.240582584 
0.5265 1.34047414757 -11.806180082 116.612951928 
0.533 1.26613797447 -11.0744367623 108.633103351 
0.5395 1.1963940127 -10.3926042517 101.248194478 
0.546 1.13093004767 -9.75697407603 94.4100781247 
0.5525 1.06945698488 -9.16413673652 88.0748457128 
0.559 1.01170699299 -8.61095550605 82.2024194138 
0.5655 0.957431808955 -8.0945427339 76.7561873286 
0.572 0.906401189776 -7.61223839612 71.7026767299 
0.5785 0.858401496983 -7.16159065827 67.0112610203 
0.585 0.813234401541 -6.74033824411 62.6538966 
0.5915 0.770715697989 -6.34639442687 58.6048863029 
0.598 0.730674217823 -5.97783247999 54.8406664707 
0.6045 0.692950833104 -5.63287244239 51.3396150817 
0.611 0.657397542192 -5.30986906885 48.0818786623 
0.6175 0.623876630269 -5.00730085 45.0492159742 
0.624 0.592259898045 -4.72375999886 42.2248567043 
0.6305 0.562427952667 -4.45794331154 39.5933735881 
0.637 0.534269555426 -4.20864381931 37.1405665775 
0.6435 0.507681021362 -3.97474315796 34.8533578172 
0.65 0.48256566632 -3.75520458777 32.7196963362 
0.6565 0.458833297431 -3.54906660403 30.7284714762 
0.663 0.436399743354 -3.35543708449 28.8694341904 
0.6695 0.415186420955 -3.17348792477 27.1331254367 
0.676 0.395119935383 -3.00245011827 25.5108109726 
0.6825 0.376131710806 -2.8416092407 23.9944219344 
0.689 0.358157649269 -2.69030130366 22.5765006454 
0.6955 0.341137815402 -2.54790894488 21.2501511574 
0.702 0.325016144876 -2.41385792574 20.0089940798 
0.7085 0.309740174704 -2.28761390964 18.8471252956 
0.715 0.295260793633 -2.16867949706 17.7590782063 
